,ObservationDate,Confirmed,Recovered,Deaths,Population,ISO3,Province/State,Country/Region,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
292387,2020-05-19,1648,0,16,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292388,2020-05-20,1731,0,17,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292389,2020-05-21,1778,0,17,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292390,2020-05-22,1841,0,17,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292391,2020-05-23,1897,0,21,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292392,2020-05-24,1947,0,21,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292393,2020-05-25,2015,0,21,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292394,2020-05-26,2063,0,23,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292395,2020-05-27,2137,0,25,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292396,2020-05-28,2248,0,28,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292397,2020-05-29,2318,0,28,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292398,2020-05-30,2429,0,29,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292399,2020-05-31,2510,0,31,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292400,2020-06-01,2585,0,32,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292401,2020-06-02,2649,0,34,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292402,2020-06-03,2716,0,36,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292403,2020-06-04,2862,0,38,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292404,2020-06-05,2924,0,42,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292405,2020-06-06,3033,0,47,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292406,2020-06-07,3154,0,44,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292407,2020-06-08,3245,0,45,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292408,2020-06-09,3402,0,45,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292409,2020-06-10,3559,0,56,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292410,2020-06-11,3753,0,57,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292411,2020-06-12,3885,0,65,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292412,2020-06-13,4038,0,67,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292413,2020-06-14,4286,0,72,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292414,2020-06-15,4556,0,72,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292415,2020-06-16,4643,0,72,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292416,2020-06-17,5241,0,81,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292417,2020-06-18,5528,0,87,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292418,2020-06-19,5828,0,93,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292419,2020-06-20,6215,0,94,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292420,2020-06-21,6461,0,100,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292421,2020-06-22,6708,0,100,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292422,2020-06-23,6991,0,100,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292423,2020-06-24,7227,0,113,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292424,2020-06-25,7515,0,122,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292425,2020-06-26,7742,0,128,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292426,2020-06-27,8027,0,142,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292427,2020-06-28,8308,0,147,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292428,2020-06-29,8625,6616,147,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292429,2020-06-30,8829,6907,147,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292430,2020-07-01,9083,7176,147,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292431,2020-07-02,9285,7375,163,691854.0,CHL,Antofagasta,Chile,3,2,2,3,0,2,2,3,2,2,2,78.24
292432,2020-07-03,9570,7629,171,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292433,2020-07-04,9823,7861,174,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292434,2020-07-05,10119,8113,183,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292435,2020-07-06,10355,8298,183,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292436,2020-07-07,10594,8526,183,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292437,2020-07-08,10825,8782,197,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292438,2020-07-09,11077,9008,203,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292439,2020-07-10,11267,9241,216,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292440,2020-07-11,11580,9467,218,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292441,2020-07-12,11799,9713,224,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292442,2020-07-13,12034,9924,225,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292443,2020-07-14,12224,10157,228,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292444,2020-07-15,12389,10392,232,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292445,2020-07-16,12500,10662,236,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,89.35
292446,2020-07-17,12716,10844,271,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292447,2020-07-18,12907,11068,279,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292448,2020-07-19,13109,11281,280,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292449,2020-07-20,13226,11469,293,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292450,2020-07-21,13309,11692,293,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292451,2020-07-22,13482,11870,298,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292452,2020-07-23,13648,12025,305,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292453,2020-07-24,13807,12194,310,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292454,2020-07-25,13939,12372,316,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292455,2020-07-26,14093,12517,328,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292456,2020-07-27,14244,12681,332,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292457,2020-07-28,14371,12844,334,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292458,2020-07-29,14510,13013,335,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292459,2020-07-30,14586,13141,341,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292460,2020-07-31,14754,13255,347,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,3,2,2,2,86.57
292461,2020-08-01,14884,13399,352,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292462,2020-08-02,15028,13538,353,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292463,2020-08-03,15184,13669,358,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292464,2020-08-04,15279,13826,358,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292465,2020-08-05,15446,13959,361,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292466,2020-08-06,15578,14073,367,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292467,2020-08-07,15711,14188,372,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292468,2020-08-08,15871,14312,376,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292469,2020-08-09,16005,14424,378,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,89.35
292470,2020-08-10,16155,14527,381,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292471,2020-08-11,16239,14674,387,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292472,2020-08-12,16323,14811,388,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292473,2020-08-13,16434,14931,392,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292474,2020-08-14,16565,15053,394,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292475,2020-08-15,16669,15215,399,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292476,2020-08-16,16794,15363,403,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292477,2020-08-17,16906,15475,407,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292478,2020-08-18,16970,15616,410,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292479,2020-08-19,17044,15739,411,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292480,2020-08-20,17114,15854,415,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292481,2020-08-21,17249,15946,416,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292482,2020-08-22,17333,16066,417,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292483,2020-08-23,17405,16169,419,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292484,2020-08-24,17539,16254,422,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292485,2020-08-25,17597,16367,426,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292486,2020-08-26,17683,16469,428,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292487,2020-08-27,17784,16553,432,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292488,2020-08-28,17857,16654,437,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292489,2020-08-29,17962,16763,439,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292490,2020-08-30,18069,16846,442,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292491,2020-08-31,18130,16903,444,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292492,2020-09-01,18192,16985,446,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292493,2020-09-02,18255,17075,446,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292494,2020-09-03,18344,17139,448,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292495,2020-09-04,18415,17224,450,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292496,2020-09-05,18499,17320,453,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292497,2020-09-06,18587,17399,456,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292498,2020-09-07,18672,17476,458,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292499,2020-09-08,18741,17565,460,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292500,2020-09-09,18792,17666,460,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292501,2020-09-10,18871,17738,466,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292502,2020-09-11,18934,17806,470,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292503,2020-09-12,18996,17882,473,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292504,2020-09-13,19051,17942,473,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292505,2020-09-14,19121,17988,478,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292506,2020-09-15,19175,18107,478,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292507,2020-09-16,19251,18200,478,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292508,2020-09-17,19299,18274,483,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292509,2020-09-18,19343,18349,487,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292510,2020-09-19,19391,18423,489,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292511,2020-09-20,19428,18470,489,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292512,2020-09-21,19456,18501,489,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292513,2020-09-22,19505,18581,489,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292514,2020-09-23,19549,18633,489,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292515,2020-09-24,19616,18691,490,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292516,2020-09-25,19683,18759,490,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292517,2020-09-26,19751,18820,490,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292518,2020-09-27,19833,18861,491,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292519,2020-09-28,19880,18882,491,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292520,2020-09-29,19908,18933,491,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292521,2020-09-30,19963,18993,491,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292522,2020-10-01,20000,19036,493,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292523,2020-10-02,20065,19080,495,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292524,2020-10-03,20135,19115,496,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292525,2020-10-04,20182,19166,500,691854.0,CHL,Antofagasta,Chile,3,2,2,3,2,2,2,4,2,2,2,83.8
292526,2020-10-05,20244,19191,502,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292527,2020-10-06,20276,19261,502,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292528,2020-10-07,20301,19316,502,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292529,2020-10-08,20365,19358,504,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292530,2020-10-09,20430,19431,504,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292531,2020-10-10,20479,19468,510,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292532,2020-10-11,20537,19513,510,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292533,2020-10-12,20603,19547,511,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292534,2020-10-13,20637,19617,511,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292535,2020-10-14,20666,19673,511,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292536,2020-10-15,20700,19716,511,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292537,2020-10-16,20742,19768,514,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292538,2020-10-17,20813,19829,518,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292539,2020-10-18,20849,19869,520,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292540,2020-10-19,20891,19907,521,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292541,2020-10-20,20936,19953,521,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292542,2020-10-21,20960,19997,521,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292543,2020-10-22,21002,20055,522,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292544,2020-10-23,21036,20110,524,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292545,2020-10-24,21091,20269,525,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292546,2020-10-25,21136,20312,528,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292547,2020-10-26,21185,20366,530,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292548,2020-10-27,21210,20418,530,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292549,2020-10-28,21243,20452,530,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292550,2020-10-29,21302,20477,533,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292551,2020-10-30,21337,20503,534,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292552,2020-10-31,21358,20545,537,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292553,2020-11-01,21404,20589,540,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292554,2020-11-02,21447,20633,542,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292555,2020-11-03,21465,20666,542,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,76.39
292556,2020-11-04,21478,20703,542,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292557,2020-11-05,21506,20742,542,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292558,2020-11-06,21545,20763,544,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292559,2020-11-07,21600,20814,544,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292560,2020-11-08,21618,20845,544,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292561,2020-11-09,21654,20878,544,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292562,2020-11-10,21681,20909,544,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292563,2020-11-11,21692,20952,544,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292564,2020-11-12,21733,20970,546,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292565,2020-11-13,21782,20992,548,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292566,2020-11-14,21820,21030,549,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292567,2020-11-15,21861,21065,550,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292568,2020-11-16,21879,21076,554,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292569,2020-11-17,21897,21105,554,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292570,2020-11-18,21901,21135,554,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292571,2020-11-19,21928,21157,555,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292572,2020-11-20,21959,21174,556,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292573,2020-11-21,21988,21197,557,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292574,2020-11-22,22008,21254,558,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
292575,2020-11-23,22008,21254,558,691854.0,CHL,Antofagasta,Chile,1,2,2,3,2,2,2,4,2,2,2,81.94
320128,2020-01-01,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320129,2020-01-02,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320130,2020-01-03,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320131,2020-01-04,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320132,2020-01-05,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320133,2020-01-06,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320134,2020-01-07,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320135,2020-01-08,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320136,2020-01-09,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320137,2020-01-10,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320138,2020-01-11,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320139,2020-01-12,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320140,2020-01-13,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320141,2020-01-14,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320142,2020-01-15,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320143,2020-01-16,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320144,2020-01-17,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320145,2020-01-18,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320146,2020-01-19,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320147,2020-01-20,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320148,2020-01-21,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320149,2020-01-22,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320150,2020-01-23,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320151,2020-01-24,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320152,2020-01-25,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320153,2020-01-26,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320154,2020-01-27,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320155,2020-01-28,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320156,2020-01-29,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
320157,2020-01-30,0,0,0,107297.0,CHL,Aysén,Chile,0,0,0,0,0,0,0,0,0,0,0,0.0
